Timestamp,Relative_Time,IMU1_Pitch,IMU2_Pitch,Difference
1782863347.4388614,12.318058013916016,88.21,88.17,0.03999999999999204
1782863347.5131626,12.392359256744385,88.27,88.28,-0.010000000000005116
1782863347.5871816,12.466378211975098,88.31,88.31,0.0
1782863347.66131,12.540506601333618,88.38,88.39,-0.010000000000005116
1782863347.7349129,12.614109516143799,88.44,88.45,-0.010000000000005116
1782863347.8088322,12.688028812408447,88.57,88.53,0.03999999999999204
1782863347.8828042,12.762000799179077,88.71,88.62,0.0899999999999892
1782863347.9569461,12.836142778396606,88.6,88.7,-0.10000000000000853
1782863348.0308714,12.910068035125732,88.62,88.66,-0.03999999999999204
1782863348.1052005,12.984397172927856,88.58,88.63,-0.04999999999999716
1782863348.1788568,13.058053493499756,88.41,88.6,-0.18999999999999773
1782863348.2532556,13.132452249526978,88.24,88.49,-0.25
1782863348.3273127,13.206509351730347,87.13,86.72,0.4099999999999966
1782863348.4008522,13.280048847198486,81.91,81.68,0.22999999999998977
1782863348.4752486,13.354445219039917,72.27,70.21,2.0600000000000023
1782863348.5488522,13.428048849105835,56.24,55.53,0.7100000000000009
1782863348.623546,13.502742528915405,34.41,30.11,4.299999999999997
1782863348.6976197,13.576816320419312,11.32,7.45,3.87
1782863348.7714596,13.65065622329712,-0.58,-0.5,-0.07999999999999996
1782863348.8450844,13.724281072616577,-0.54,-0.5,-0.040000000000000036
1782863348.9193716,13.79856824874878,-0.5,-0.49,-0.010000000000000009
1782863348.992837,13.872033596038818,-0.32,-0.13,-0.19
1782863349.067162,13.946358680725098,5.17,6.68,-1.5099999999999998
1782863349.1411798,14.020376443862915,16.81,17.28,-0.4700000000000024
1782863349.2149367,14.094133377075195,30.58,33.11,-2.530000000000001
1782863349.289148,14.168344736099243,46.07,46.6,-0.5300000000000011
1782863349.3630207,14.242217302322388,56.96,58.69,-1.7299999999999969
1782863349.4368083,14.316004991531372,64.82,66.07,-1.25
1782863349.5107899,14.389986515045166,70.81,71.05,-0.23999999999999488
1782863349.5848384,14.464035034179688,75.39,76.23,-0.8400000000000034
1782863349.6590853,14.538281917572021,79.8,80.04,-0.2400000000000091
1782863349.7328877,14.61208438873291,82.47,83.06,-0.5900000000000034
1782863349.8073452,14.68654179573059,84.29,84.6,-0.30999999999998806
1782863349.8807878,14.759984493255615,84.95,85.09,-0.14000000000000057
1782863349.9552083,14.834404945373535,85.02,85.18,-0.1600000000000108
1782863350.0291982,14.908394813537598,85.62,85.78,-0.1599999999999966
1782863350.1028638,14.982060432434082,86.85,87.23,-0.38000000000000966
1782863350.177141,15.056337594985962,87.99,88.4,-0.4100000000000108
1782863350.2511787,15.130375385284424,88.43,88.68,-0.25
1782863350.3249133,15.204109907150269,88.44,88.69,-0.25
1782863350.3992152,15.278411865234375,88.44,88.71,-0.269999999999996
1782863350.473252,15.35244870185852,88.45,88.73,-0.28000000000000114
1782863350.5469108,15.426107406616211,88.44,88.72,-0.28000000000000114
1782863350.620908,15.500104665756226,88.35,88.68,-0.3300000000000125
1782863350.695197,15.57439374923706,88.16,88.54,-0.38000000000000966
1782863350.7688603,15.648056983947754,86.63,86.84,-0.21000000000000796
1782863350.842966,15.72216272354126,80.97,79.65,1.3199999999999932
1782863350.9174037,15.796600341796875,70.92,68.83,2.0900000000000034
1782863350.9908311,15.870027780532837,55.0,54.54,0.46000000000000085
1782863351.0649307,15.944127321243286,38.11,35.17,2.9399999999999977
1782863351.138859,16.01805567741394,20.06,19.63,0.4299999999999997
1782863351.2129102,16.092106819152832,6.8,4.95,1.8499999999999996
1782863351.2871988,16.16639542579651,-1.82,-0.52,-1.3
1782863351.3608973,16.24009394645691,-0.55,-0.39,-0.16000000000000003
1782863351.434814,16.314010620117188,-0.52,-0.4,-0.12
1782863351.5096636,16.38886022567749,1.2,1.55,-0.3500000000000001
1782863351.5831265,16.46232318878174,9.07,11.16,-2.09
1782863351.6572824,16.536478996276855,20.81,23.47,-2.66
1782863351.7315547,16.610751390457153,37.18,37.85,-0.6700000000000017
1782863351.8049042,16.68410086631775,50.05,52.21,-2.1600000000000037
1782863351.8789222,16.758118867874146,62.04,62.57,-0.5300000000000011
1782863351.9532514,16.83244800567627,70.48,72.0,-1.519999999999996
1782863352.0270967,16.906293392181396,76.98,78.09,-1.1099999999999994
1782863352.1007931,16.979989767074585,82.0,82.33,-0.3299999999999983
1782863352.1754353,17.05463194847107,84.79,85.47,-0.6799999999999926
1782863352.2489076,17.128104209899902,87.12,87.42,-0.29999999999999716
1782863352.3232353,17.20243191719055,88.06,88.39,-0.3299999999999983
1782863352.3973854,17.27658200263977,88.16,88.42,-0.2600000000000051
1782863352.4708953,17.3500919342041,88.19,88.43,-0.2400000000000091
1782863352.545499,17.42469573020935,88.17,88.43,-0.2600000000000051
1782863352.6194947,17.49869132041931,88.14,88.46,-0.3199999999999932
1782863352.6928601,17.572056770324707,88.17,88.53,-0.35999999999999943
1782863352.7669137,17.64611029624939,88.24,88.59,-0.3500000000000085
1782863352.8410175,17.720214128494263,88.44,88.78,-0.3400000000000034
1782863352.9153469,17.794543504714966,88.64,89.04,-0.4000000000000057
1782863352.9887965,17.867993116378784,88.8,89.22,-0.4200000000000017
1782863353.0633175,17.942514181137085,88.73,89.2,-0.46999999999999886
1782863353.137258,18.016454696655273,88.74,89.17,-0.4300000000000068
1782863353.2110934,18.090290069580078,88.38,88.91,-0.5300000000000011
1782863353.284866,18.16406273841858,84.97,84.15,0.8199999999999932
1782863353.358838,18.23803472518921,74.92,74.7,0.21999999999999886
1782863353.432945,18.31214165687561,61.56,58.86,2.700000000000003
1782863353.5072207,18.386417388916016,45.24,42.49,2.75
1782863353.5815253,18.460721969604492,26.49,26.04,0.4499999999999993
1782863353.6554496,18.5346462726593,12.31,10.11,2.200000000000001
1782863353.7292628,18.60845947265625,-1.63,-1.73,0.10000000000000009
1782863353.8036382,18.68283486366272,-0.54,-0.35,-0.19000000000000006
1782863353.877236,18.75643253326416,0.02,0.88,-0.86
1782863353.9515996,18.830796241760254,8.76,9.34,-0.5800000000000001
1782863354.025373,18.904569625854492,22.02,24.91,-2.8900000000000006
1782863354.0987968,18.977993488311768,39.45,40.2,-0.75
1782863354.172976,19.052172660827637,53.46,55.97,-2.509999999999998
1782863354.247413,19.126609563827515,65.49,67.76,-2.2700000000000102
1782863354.3212357,19.200432300567627,75.96,76.52,-0.5600000000000023
1782863354.3954446,19.274641275405884,81.03,82.04,-1.0100000000000051
1782863354.4695559,19.34875249862671,84.61,85.05,-0.4399999999999977
1782863354.5427918,19.421988487243652,86.02,86.51,-0.4900000000000091
1782863354.617042,19.496238708496094,86.57,86.94,-0.37000000000000455
1782863354.6910996,19.57029628753662,86.67,86.94,-0.269999999999996
1782863354.764796,19.64399266242981,86.41,86.6,-0.18999999999999773
1782863354.8394327,19.718629360198975,81.31,81.24,0.07000000000000739
1782863354.9128606,19.792057275772095,68.15,65.47,2.680000000000007
1782863354.986805,19.86600160598755,51.64,48.76,2.8800000000000026
1782863355.0609343,19.940130949020386,30.28,29.7,0.5800000000000018
1782863355.1348736,20.01407027244568,11.82,9.06,2.76
1782863355.2094877,20.08868432044983,-1.88,-1.16,-0.72
1782863355.2828875,20.162084102630615,-0.46,-0.22,-0.24000000000000002
1782863355.3572054,20.23640203475952,3.34,5.33,-1.9900000000000002
1782863355.4314616,20.31065821647644,17.77,18.59,-0.8200000000000003
1782863355.5052743,20.38447093963623,35.69,39.25,-3.5600000000000023
1782863355.5788858,20.45808243751526,55.31,56.16,-0.8499999999999943
1782863355.6529412,20.532137870788574,69.92,72.61,-2.6899999999999977
1782863355.726931,20.606127738952637,82.14,84.32,-2.1799999999999926
